"Season","Colony","Nest","Laying_date","ring","sex","Mate_ID","Final_clutch_size","Focal_Seasons","succ","Mate_Seasons","predation","Pair","total_pair_duration_nogaps","breeding_exp_pair_days","breeding_exp_Focal_nogaps","breeding_exp_Mate_nogaps","breeding_exp_Focal_days","breeding_exp_Mate_days","N_of_life_partners_Focal","N_of_life_partners_Mate","Clutch_size","N_hatched","succ_from_hatch","hatch_succ","season_of_protection","Col_Size","Focal_MinAge","Mate_MinAge","egg_mass","unique_ID","ColNestLaying","tarsus_Focal","tarsus_Mate","fledging_mass","wing_chick","ringer","Relaying_int","Fate_clutch","Group_Size"
"2017/2018",8,"26","19-10-17","Focal_ID_84",2,"Mate_ID_82",3,3,0,3,"natural","Pair_ID_84",3,441,3,3,597,441,2,3,3,0,NA,0,NA,106,1067,1255,2.44,"8_26_2017-10-19_II","8_26_2017-10-19",24.13,23.6675,NA,NA,"",121,"failed_eggs",NA
"2017/2018",8,"26","19-10-17","Focal_ID_84",2,"Mate_ID_82",3,3,0,3,"natural","Pair_ID_84",3,441,3,3,597,441,2,3,3,0,NA,0,NA,106,1067,1255,2.31,"8_26_2017-10-19_III","8_26_2017-10-19",24.13,23.6675,NA,NA,"",121,"failed_eggs",NA
"2017/2018",8,"3","19-10-17","Focal_ID_85",2,"Mate_ID_83",3,3,0,4,"natural","Pair_ID_85",3,599,3,4,599,1095,1,3,3,3,0,1,NA,106,1255,1716,2.12,"8_3_2017-10-19_X","8_3_2017-10-19",23.235,23.45333333,NA,NA,"",NA,"failed_chicks",2.666666667
"2017/2018",8,"3","19-10-17","Focal_ID_85",2,"Mate_ID_83",3,3,0,4,"natural","Pair_ID_85",3,599,3,4,599,1095,1,3,3,3,0,1,NA,106,1255,1716,2.11,"8_3_2017-10-19_XX","8_3_2017-10-19",23.235,23.45333333,NA,NA,"",NA,"failed_chicks",2.666666667
"2017/2018",8,"3","19-10-17","Focal_ID_85",2,"Mate_ID_83",3,3,0,4,"natural","Pair_ID_85",3,599,3,4,599,1095,1,3,3,3,0,1,NA,106,1255,1716,2.13,"8_3_2017-10-19_XXX","8_3_2017-10-19",23.235,23.45333333,NA,NA,"",NA,"failed_chicks",2.666666667
"2017/2018",8,"9","20-10-17","Focal_ID_86",2,"Mate_ID_84",2,3,0,2,"natural","Pair_ID_86",3,280,3,2,601,280,2,1,2,2,0,1,NA,106,1353,850,2.39,"8_9_2017-10-20_X","8_9_2017-10-20",23.925,23.195,NA,NA,"",95,"failed_chicks",3
"2017/2018",8,"9","20-10-17","Focal_ID_86",2,"Mate_ID_84",2,3,0,2,"natural","Pair_ID_86",3,280,3,2,601,280,2,1,2,2,0,1,NA,106,1353,850,2.4,"8_9_2017-10-20_XX","8_9_2017-10-20",23.925,23.195,NA,NA,"",95,"failed_chicks",3
"2017/2018",21,"5","20-10-17","Focal_ID_87",2,"Mate_ID_85",3,NA,0,NA,"natural","Pair_ID_87",2,339,3,5,606,1465,2,3,3,0,NA,0,NA,12,864,2599,2.64,"21_5_2017-10-20_X","21_5_2017-10-20",24.25,24.68833333,NA,NA,"",NA,"failed_eggs",NA
"2017/2018",21,"5","20-10-17","Focal_ID_87",2,"Mate_ID_85",3,NA,0,NA,"natural","Pair_ID_87",2,339,3,5,606,1465,2,3,3,0,NA,0,NA,12,864,2599,2.65,"21_5_2017-10-20_XX","21_5_2017-10-20",24.25,24.68833333,NA,NA,"",NA,"failed_eggs",NA
"2017/2018",21,"5","20-10-17","Focal_ID_87",2,"Mate_ID_85",3,NA,0,NA,"natural","Pair_ID_87",2,339,3,5,606,1465,2,3,3,0,NA,0,NA,12,864,2599,2.54,"21_5_2017-10-20_XXX","21_5_2017-10-20",24.25,24.68833333,NA,NA,"",NA,"failed_eggs",NA
"2017/2018",27,"10","20-10-17","Focal_ID_88",2,"Mate_ID_86",3,NA,1,3,"protected","Pair_ID_88",3,552,3,3,552,614,1,2,3,3,1,1,4,47,810,1092,2.02,"27_10_2017-10-20_X","27_10_2017-10-20",23.125,23.39,26.3,57,"ryan olinger",NA,"successful",4
"2017/2018",27,"10","20-10-17","Focal_ID_88",2,"Mate_ID_86",3,NA,1,3,"protected","Pair_ID_88",3,552,3,3,552,614,1,2,3,3,1,1,4,47,810,1092,2,"27_10_2017-10-20_XX","27_10_2017-10-20",23.125,23.39,22.38,48,"ryan olinger",NA,"successful",4
"2017/2018",27,"10","20-10-17","Focal_ID_88",2,"Mate_ID_86",3,NA,0,3,"protected","Pair_ID_88",3,552,3,3,552,614,1,2,3,3,0,1,4,47,810,1092,2.09,"27_10_2017-10-20_XXX","27_10_2017-10-20",23.125,23.39,NA,NA,"",NA,"successful",4
"2017/2018",27,"15","29-10-17","Focal_ID_89",2,"Mate_ID_87",3,NA,0,1,"protected","Pair_ID_89",1,0,3,1,612,0,2,1,3,0,NA,0,4,47,1437,397,2.74,"27_15_2017-10-29_X","27_15_2017-10-29",23.49,23.24333333,NA,NA,"",37,"failed_eggs",NA
"2017/2018",27,"15","29-10-17","Focal_ID_89",2,"Mate_ID_87",3,NA,0,1,"protected","Pair_ID_89",1,0,3,1,612,0,2,1,3,0,NA,0,4,47,1437,397,2.51,"27_15_2017-10-29_XX","27_15_2017-10-29",23.49,23.24333333,NA,NA,"",37,"failed_eggs",NA
"2017/2018",27,"15","29-10-17","Focal_ID_89",2,"Mate_ID_87",3,NA,0,1,"protected","Pair_ID_89",1,0,3,1,612,0,2,1,3,0,NA,0,4,47,1437,397,2.32,"27_15_2017-10-29_XXX","27_15_2017-10-29",23.49,23.24333333,NA,NA,"",37,"failed_eggs",NA
"2017/2018",71,"5","03-11-17","Focal_ID_90",2,"Mate_ID_16",3,NA,1,NA,"protected","Pair_ID_90",3,650,3,6,650,1847,1,3,3,3,1,1,5,82,1366,3360,2.28,"71_5_2017-11-03_X","71_5_2017-11-03",23.63,24.08666667,30.53,56,"rita leal",NA,"successful",5
"2017/2018",71,"5","03-11-17","Focal_ID_90",2,"Mate_ID_16",3,NA,1,NA,"protected","Pair_ID_90",3,650,3,6,650,1847,1,3,3,3,1,1,5,82,1366,3360,2.28,"71_5_2017-11-03_XX","71_5_2017-11-03",23.63,24.08666667,30.63,58,"rita leal",NA,"successful",5
"2017/2018",71,"5","03-11-17","Focal_ID_90",2,"Mate_ID_16",3,NA,0,NA,"protected","Pair_ID_90",3,650,3,6,650,1847,1,3,3,3,0,1,5,82,1366,3360,2.49,"71_5_2017-11-03_XXX","71_5_2017-11-03",23.63,24.08666667,NA,NA,"",NA,"successful",5
"2017/2018",32,"6","07-12-17","Focal_ID_91",2,"Mate_ID_88",3,2,0,NA,"natural","Pair_ID_91",1,49,3,3,597,677,2,3,3,3,0,1,NA,75,1050,914,2.84,"32_6_2017-12-07_X","32_6_2017-12-07",22.995,23.935,NA,NA,"",NA,"failed_chicks",3
"2017/2018",32,"6","07-12-17","Focal_ID_91",2,"Mate_ID_88",3,2,0,NA,"natural","Pair_ID_91",1,49,3,3,597,677,2,3,3,3,0,1,NA,75,1050,914,2.84,"32_6_2017-12-07_XX","32_6_2017-12-07",22.995,23.935,NA,NA,"",NA,"failed_chicks",3
"2017/2018",32,"6","07-12-17","Focal_ID_91",2,"Mate_ID_88",3,2,0,NA,"natural","Pair_ID_91",1,49,3,3,597,677,2,3,3,3,0,1,NA,75,1050,914,2.76,"32_6_2017-12-07_XXX","32_6_2017-12-07",22.995,23.935,NA,NA,"",NA,"failed_chicks",3
"2017/2018",27,"14","08-12-17","Focal_ID_92",2,"Mate_ID_89",3,3,1,NA,"protected","Pair_ID_92",2,0,3,8,685,2543,2,3,3,3,1,1,4,47,1327,3393,2.53,"27_14_2017-12-08_I","27_14_2017-12-08",23.33333333,24.106,25.66,58,"rita leal",NA,"successful",2.75
"2017/2018",27,"14","08-12-17","Focal_ID_92",2,"Mate_ID_89",3,3,1,NA,"protected","Pair_ID_92",2,0,3,8,685,2543,2,3,3,3,1,1,4,47,1327,3393,2.46,"27_14_2017-12-08_II","27_14_2017-12-08",23.33333333,24.106,22.89,56,"rita leal",NA,"successful",2.75
"2017/2018",27,"14","08-12-17","Focal_ID_92",2,"Mate_ID_89",3,3,0,NA,"protected","Pair_ID_92",2,0,3,8,685,2543,2,3,3,3,0,1,4,47,1327,3393,2.21,"27_14_2017-12-08_III","27_14_2017-12-08",23.33333333,24.106,NA,NA,"",NA,"successful",2.75
"2017/2018",8,"31","09-12-17","Focal_ID_93",2,"Mate_ID_90",3,3,0,4,"natural","Pair_ID_93",4,648,3,3,648,648,1,1,3,0,NA,0,NA,106,1154,1493,2.49,"8_31_2017-12-09_I","8_31_2017-12-09",23.69,23.33,NA,NA,"",58,"failed_eggs",NA
"2017/2018",8,"31","09-12-17","Focal_ID_93",2,"Mate_ID_90",3,3,0,4,"natural","Pair_ID_93",4,648,3,3,648,648,1,1,3,0,NA,0,NA,106,1154,1493,2.63,"8_31_2017-12-09_II","8_31_2017-12-09",23.69,23.33,NA,NA,"",58,"failed_eggs",NA
"2017/2018",8,"31","09-12-17","Focal_ID_93",2,"Mate_ID_90",3,3,0,4,"natural","Pair_ID_93",4,648,3,3,648,648,1,1,3,0,NA,0,NA,106,1154,1493,2.61,"8_31_2017-12-09_III","8_31_2017-12-09",23.69,23.33,NA,NA,"",58,"failed_eggs",NA
"2017/2018",8,"75","11-12-17","Focal_ID_94",2,"Mate_ID_91",3,3,0,4,"natural","Pair_ID_94",4,650,3,3,650,650,2,1,3,0,NA,0,NA,106,1406,1491,2.34,"8_75_2017-12-11_I","8_75_2017-12-11",23.69333333,24.12,NA,NA,"",NA,"failed_eggs",NA
"2017/2018",8,"75","11-12-17","Focal_ID_94",2,"Mate_ID_91",3,3,0,4,"natural","Pair_ID_94",4,650,3,3,650,650,2,1,3,0,NA,0,NA,106,1406,1491,2.52,"8_75_2017-12-11_II","8_75_2017-12-11",23.69333333,24.12,NA,NA,"",NA,"failed_eggs",NA
"2017/2018",8,"75","11-12-17","Focal_ID_94",2,"Mate_ID_91",3,3,0,4,"natural","Pair_ID_94",4,650,3,3,650,650,2,1,3,0,NA,0,NA,106,1406,1491,2.44,"8_75_2017-12-11_III","8_75_2017-12-11",23.69333333,24.12,NA,NA,"",NA,"failed_eggs",NA
"2017/2018",20,"6","11-12-17","Focal_ID_95",2,"Mate_ID_92",1,4,0,1,"natural","Pair_ID_95",1,0,3,1,656,0,3,1,1,0,NA,0,NA,47,1508,560,NA,"20_6_2017-12-11_I","20_6_2017-12-11",23.54666667,23.6125,NA,NA,"",12,"failed_eggs",NA
"2017/2018",32,"31","12-12-17","Focal_ID_96",2,"Mate_ID_93",3,NA,0,NA,"natural","Pair_ID_96",4,652,3,3,652,652,1,1,3,2,0,1,NA,75,1202,1202,2.61,"32_31_2017-12-12_I","32_31_2017-12-12",22.82,24.3,NA,NA,"",41,"failed_chicks",2
"2017/2018",32,"31","12-12-17","Focal_ID_96",2,"Mate_ID_93",3,NA,0,NA,"natural","Pair_ID_96",4,652,3,3,652,652,1,1,3,2,0,1,NA,75,1202,1202,2.69,"32_31_2017-12-12_II","32_31_2017-12-12",22.82,24.3,NA,NA,"",41,"failed_chicks",2
"2017/2018",32,"31","12-12-17","Focal_ID_96",2,"Mate_ID_93",3,NA,0,NA,"natural","Pair_ID_96",4,652,3,3,652,652,1,1,3,2,NA,0,NA,75,1202,1202,2.67,"32_31_2017-12-12_III","32_31_2017-12-12",22.82,24.3,NA,NA,"",41,"failed_chicks",2
"2017/2018",31,"26","14-12-17","Focal_ID_97",2,"Mate_ID_94",3,3,0,3,"natural","Pair_ID_97",3,591,3,3,591,591,1,1,3,0,NA,0,6,68,1147,1161,2.7,"31_26_2017-12-14_X","31_26_2017-12-14",23.26,24.095,NA,NA,"",76,"failed_eggs",NA
"2017/2018",31,"26","14-12-17","Focal_ID_97",2,"Mate_ID_94",3,3,0,3,"natural","Pair_ID_97",3,591,3,3,591,591,1,1,3,0,NA,0,6,68,1147,1161,2.86,"31_26_2017-12-14_XX","31_26_2017-12-14",23.26,24.095,NA,NA,"",76,"failed_eggs",NA
"2017/2018",31,"26","14-12-17","Focal_ID_97",2,"Mate_ID_94",3,3,0,3,"natural","Pair_ID_97",3,591,3,3,591,591,1,1,3,0,NA,0,6,68,1147,1161,2.78,"31_26_2017-12-14_XXX","31_26_2017-12-14",23.26,24.095,NA,NA,"",76,"failed_eggs",NA
"2017/2018",32,"40","14-12-17","Focal_ID_98",2,"Mate_ID_95",2,3,0,3,"natural","Pair_ID_98",3,393,3,3,608,590,2,2,2,2,0,1,NA,75,1103,1152,2.79,"32_40_2017-12-14_X","32_40_2017-12-14",22.73,23.175,NA,NA,"",53,"failed_chicks",2.5
"2017/2018",32,"40","14-12-17","Focal_ID_98",2,"Mate_ID_95",2,3,0,3,"natural","Pair_ID_98",3,393,3,3,608,590,2,2,2,2,0,1,NA,75,1103,1152,2.88,"32_40_2017-12-14_XX","32_40_2017-12-14",22.73,23.175,NA,NA,"",53,"failed_chicks",2.5
"2017/2018",71,"19","14-12-17","Focal_ID_99",2,"Mate_ID_96",3,NA,0,2,"protected","Pair_ID_99",4,657,3,3,657,657,1,1,3,3,0,1,5,82,915,1059,2.4,"71_19_2017-12-14_I","71_19_2017-12-14",23.67,23.44,NA,NA,"",NA,"failed_chicks",4
"2017/2018",71,"19","14-12-17","Focal_ID_99",2,"Mate_ID_96",3,NA,0,2,"protected","Pair_ID_99",4,657,3,3,657,657,1,1,3,3,0,1,5,82,915,1059,2.58,"71_19_2017-12-14_II","71_19_2017-12-14",23.67,23.44,NA,NA,"",NA,"failed_chicks",4
"2017/2018",71,"19","14-12-17","Focal_ID_99",2,"Mate_ID_96",3,NA,0,2,"protected","Pair_ID_99",4,657,3,3,657,657,1,1,3,3,0,1,5,82,915,1059,2.49,"71_19_2017-12-14_III","71_19_2017-12-14",23.67,23.44,NA,NA,"",NA,"failed_chicks",4
"2017/2018",31,"31","15-12-17","Focal_ID_100",2,"Mate_ID_97",2,NA,0,3,"natural","Pair_ID_100",3,594,3,4,594,1114,1,3,2,0,NA,0,6,68,852,1429,2.04,"31_31_2017-12-15_I","31_31_2017-12-15",23.36,23.45666667,NA,NA,"",83,"failed_eggs",NA
"2017/2018",31,"31","15-12-17","Focal_ID_100",2,"Mate_ID_97",2,NA,0,3,"natural","Pair_ID_100",3,594,3,4,594,1114,1,3,2,0,NA,0,6,68,852,1429,2.49,"31_31_2017-12-15_II","31_31_2017-12-15",23.36,23.45666667,NA,NA,"",83,"failed_eggs",NA
"2017/2018",11,"19","24-12-17","Focal_ID_101",2,"Mate_ID_98",3,NA,0,4,"natural","Pair_ID_101",3,609,3,3,609,609,1,2,3,0,NA,0,NA,54,1203,1504,2.29,"11_19_2017-12-24_X","11_19_2017-12-24",23.65,23.55,NA,NA,"",60,"failed_chicks",NA
"2017/2018",11,"19","24-12-17","Focal_ID_101",2,"Mate_ID_98",3,NA,0,4,"natural","Pair_ID_101",3,609,3,3,609,609,1,2,3,0,NA,0,NA,54,1203,1504,2.4,"11_19_2017-12-24_XX","11_19_2017-12-24",23.65,23.55,NA,NA,"",60,"failed_chicks",NA
"2017/2018",11,"19","24-12-17","Focal_ID_101",2,"Mate_ID_98",3,NA,0,4,"natural","Pair_ID_101",3,609,3,3,609,609,1,2,3,0,NA,0,NA,54,1203,1504,2.37,"11_19_2017-12-24_XXX","11_19_2017-12-24",23.65,23.55,NA,NA,"",60,"failed_chicks",NA
"2017/2018",11,"37","24-12-17","Focal_ID_102",2,"Mate_ID_99",3,NA,1,3,"natural","Pair_ID_102",2,436,3,2,593,436,3,2,3,3,1,1,NA,54,1471,1159,2.89,"11_37_2017-12-24_X","11_37_2017-12-24",23.71,23.59,30.61,61,"ryan olinger",NA,"successful",4.666666667
"2017/2018",11,"37","24-12-17","Focal_ID_102",2,"Mate_ID_99",3,NA,1,3,"natural","Pair_ID_102",2,436,3,2,593,436,3,2,3,3,1,1,NA,54,1471,1159,2.82,"11_37_2017-12-24_XX","11_37_2017-12-24",23.71,23.59,29.19,60,"ryan olinger",NA,"successful",4.666666667
"2017/2018",11,"37","24-12-17","Focal_ID_102",2,"Mate_ID_99",3,NA,1,3,"natural","Pair_ID_102",2,436,3,2,593,436,3,2,3,3,1,1,NA,54,1471,1159,2.93,"11_37_2017-12-24_XXX","11_37_2017-12-24",23.71,23.59,28.39,53.5,"ryan olinger",NA,"successful",4.666666667
"2017/2018",20,"17","25-12-17","Focal_ID_103",2,"Mate_ID_100",3,NA,0,3,"natural","Pair_ID_103",3,605,3,3,605,605,1,2,3,2,0,1,NA,47,1010,1434,2.51,"20_17_2017-12-25_I","20_17_2017-12-25",22.16,24.255,NA,NA,"",30,"failed_chicks",2
"2017/2018",20,"17","25-12-17","Focal_ID_103",2,"Mate_ID_100",3,NA,0,3,"natural","Pair_ID_103",3,605,3,3,605,605,1,2,3,2,0,1,NA,47,1010,1434,2.56,"20_17_2017-12-25_II","20_17_2017-12-25",22.16,24.255,NA,NA,"",30,"failed_chicks",2
"2017/2018",20,"17","25-12-17","Focal_ID_103",2,"Mate_ID_100",3,NA,0,3,"natural","Pair_ID_103",3,605,3,3,605,605,1,2,3,2,NA,0,NA,47,1010,1434,2.62,"20_17_2017-12-25_III","20_17_2017-12-25",22.16,24.255,NA,NA,"",30,"failed_chicks",2
"2017/2018",8,"62","19-02-18","Focal_ID_104",2,"Mate_ID_101",3,3,1,4,"natural","Pair_ID_104",4,637,3,3,637,637,1,1,3,3,1,1,NA,106,1169,1561,2.66,"8_62_2018-02-19_X","8_62_2018-02-19",23.79,24.01666667,29.79,59,"barbara reguera",NA,"successful",3
"2017/2018",8,"62","19-02-18","Focal_ID_104",2,"Mate_ID_101",3,3,1,4,"natural","Pair_ID_104",4,637,3,3,637,637,1,1,3,3,1,1,NA,106,1169,1561,2.81,"8_62_2018-02-19_XX","8_62_2018-02-19",23.79,24.01666667,30.34,62,"barbara reguera",NA,"successful",3
"2017/2018",8,"62","19-02-18","Focal_ID_104",2,"Mate_ID_101",3,3,1,4,"natural","Pair_ID_104",4,637,3,3,637,637,1,1,3,3,1,1,NA,106,1169,1561,2.78,"8_62_2018-02-19_XXX","8_62_2018-02-19",23.79,24.01666667,29.25,58,"barbara reguera",NA,"successful",3
"2017/2018",8,"66","19-02-18","Focal_ID_105",2,"Mate_ID_102",3,NA,1,1,"natural","Pair_ID_105",1,55,3,1,597,55,2,1,3,3,1,1,NA,106,855,489,2.28,"8_66_2018-02-19_X","8_66_2018-02-19",23.605,23.87333333,29.35,59.5,"barbara reguera",NA,"successful",3
"2017/2018",8,"66","19-02-18","Focal_ID_105",2,"Mate_ID_102",3,NA,1,1,"natural","Pair_ID_105",1,55,3,1,597,55,2,1,3,3,1,1,NA,106,855,489,2.26,"8_66_2018-02-19_XX","8_66_2018-02-19",23.605,23.87333333,27.35,57.5,"barbara reguera",NA,"successful",3
"2017/2018",8,"66","19-02-18","Focal_ID_105",2,"Mate_ID_102",3,NA,1,1,"natural","Pair_ID_105",1,55,3,1,597,55,2,1,3,3,1,1,NA,106,855,489,2.39,"8_66_2018-02-19_XXX","8_66_2018-02-19",23.605,23.87333333,29.51,62,"barbara reguera",NA,"successful",3
"2017/2018",31,"11","21-02-18","Focal_ID_106",2,"Mate_ID_103",3,2,0,2,"protected","Pair_ID_106",3,525,2,2,525,525,2,1,3,3,1,1,6,68,975,1143,2.72,"31_11_2018-02-21_I","31_11_2018-02-21",22.965,23.465,NA,NA,"",NA,"successful",3.5
"2017/2018",31,"11","21-02-18","Focal_ID_106",2,"Mate_ID_103",3,2,1,2,"protected","Pair_ID_106",3,525,2,2,525,525,2,1,3,3,1,1,6,68,975,1143,2.62,"31_11_2018-02-21_II","31_11_2018-02-21",22.965,23.465,30.09,61,"barbara reguera",NA,"successful",3.5
"2017/2018",31,"11","21-02-18","Focal_ID_106",2,"Mate_ID_103",3,2,1,2,"protected","Pair_ID_106",3,525,2,2,525,525,2,1,3,3,0,1,6,68,975,1143,2.7,"31_11_2018-02-21_III","31_11_2018-02-21",22.965,23.465,32.9,60.5,"barbara reguera",NA,"successful",3.5
"2017/2018",37,"52","08-03-18","Focal_ID_107",2,"Mate_ID_104",3,NA,1,2,"protected","Pair_ID_107",1,0,2,2,534,421,3,2,3,3,1,1,6,80,1272,1138,2.65,"37_52_2018-03-08_X","37_52_2018-03-08",24.07,23.7,27.41,55,"andre ferreira",NA,"successful",4
"2017/2018",37,"52","08-03-18","Focal_ID_107",2,"Mate_ID_104",3,NA,1,2,"protected","Pair_ID_107",1,0,2,2,534,421,3,2,3,3,1,1,6,80,1272,1138,2.66,"37_52_2018-03-08_XX","37_52_2018-03-08",24.07,23.7,26.42,58.5,"andre ferreira",NA,"successful",4
"2017/2018",37,"52","08-03-18","Focal_ID_107",2,"Mate_ID_104",3,NA,1,2,"protected","Pair_ID_107",1,0,2,2,534,421,3,2,3,3,1,1,6,80,1272,1138,2.56,"37_52_2018-03-08_XXX","37_52_2018-03-08",24.07,23.7,27.17,55.5,"andre ferreira",NA,"successful",4
"2017/2018",11,"28","10-03-18","Focal_ID_108",2,"Mate_ID_105",3,3,0,4,"natural","Pair_ID_108",2,541,2,2,541,541,1,1,3,3,0,1,NA,54,1219,1580,2.24,"11_28_2018-03-10_X","11_28_2018-03-10",23.9,24.21,NA,NA,"",NA,"failed_chicks",2
"2017/2018",11,"28","10-03-18","Focal_ID_108",2,"Mate_ID_105",3,3,0,4,"natural","Pair_ID_108",2,541,2,2,541,541,1,1,3,3,0,1,NA,54,1219,1580,2.43,"11_28_2018-03-10_XX","11_28_2018-03-10",23.9,24.21,NA,NA,"",NA,"failed_chicks",2
"2017/2018",11,"28","10-03-18","Focal_ID_108",2,"Mate_ID_105",3,3,0,4,"natural","Pair_ID_108",2,541,2,2,541,541,1,1,3,3,0,1,NA,54,1219,1580,2.33,"11_28_2018-03-10_XXX","11_28_2018-03-10",23.9,24.21,NA,NA,"",NA,"failed_chicks",2
"2017/2018",11,"5","11-03-18","Focal_ID_109",2,"Mate_ID_106",3,3,0,1,"natural","Pair_ID_109",1,78,2,1,525,78,2,1,3,2,0,1,NA,54,1232,747,2.42,"11_5_2018-03-11_X","11_5_2018-03-11",23.25,24.18333333,NA,NA,"",NA,"failed_chicks",2
"2017/2018",11,"5","11-03-18","Focal_ID_109",2,"Mate_ID_106",3,3,0,1,"natural","Pair_ID_109",1,78,2,1,525,78,2,1,3,2,0,1,NA,54,1232,747,2.34,"11_5_2018-03-11_XX","11_5_2018-03-11",23.25,24.18333333,NA,NA,"",NA,"failed_chicks",2
"2017/2018",11,"5","11-03-18","Focal_ID_109",2,"Mate_ID_106",3,3,0,1,"natural","Pair_ID_109",1,78,2,1,525,78,2,1,3,2,NA,0,NA,54,1232,747,2.47,"11_5_2018-03-11_XXX","11_5_2018-03-11",23.25,24.18333333,NA,NA,"",NA,"failed_chicks",2
"2017/2018",11,"31","12-03-18","Focal_ID_110",2,"Mate_ID_107",3,NA,0,6,"natural","Pair_ID_110",2,149,2,5,519,1612,2,2,3,3,0,1,NA,54,1101,2599,2.59,"11_31_2018-03-12_I","11_31_2018-03-12",23.72,23.316,NA,NA,"",NA,"failed_chicks",NA
"2017/2018",11,"31","12-03-18","Focal_ID_110",2,"Mate_ID_107",3,NA,0,6,"natural","Pair_ID_110",2,149,2,5,519,1612,2,2,3,3,0,1,NA,54,1101,2599,2.62,"11_31_2018-03-12_II","11_31_2018-03-12",23.72,23.316,NA,NA,"",NA,"failed_chicks",NA
"2017/2018",11,"31","12-03-18","Focal_ID_110",2,"Mate_ID_107",3,NA,0,6,"natural","Pair_ID_110",2,149,2,5,519,1612,2,2,3,3,0,1,NA,54,1101,2599,2.7,"11_31_2018-03-12_III","11_31_2018-03-12",23.72,23.316,NA,NA,"",NA,"failed_chicks",NA
"2017/2018",11,"26","02-04-18","Focal_ID_111",2,"Mate_ID_108",3,3,1,3,"natural","Pair_ID_111",2,535,2,2,535,535,1,2,3,2,1,1,NA,54,1265,1398,2.68,"11_26_2018-04-02_I","11_26_2018-04-02",23.03,22.96,31.08,56,"corey jeal",NA,"successful",3.666666667
"2017/2018",11,"26","02-04-18","Focal_ID_111",2,"Mate_ID_108",3,3,1,3,"natural","Pair_ID_111",2,535,2,2,535,535,1,2,3,2,1,1,NA,54,1265,1398,2.63,"11_26_2018-04-02_II","11_26_2018-04-02",23.03,22.96,31.08,56,"corey jeal",NA,"successful",3.666666667
"2017/2018",11,"26","02-04-18","Focal_ID_111",2,"Mate_ID_108",3,3,0,3,"natural","Pair_ID_111",2,535,2,2,535,535,1,2,3,2,NA,0,NA,54,1265,1398,2.7,"11_26_2018-04-02_III","11_26_2018-04-02",23.03,22.96,NA,NA,"",NA,"successful",3.666666667
"2017/2018",37,"23","04-04-18","Focal_ID_112",2,"Mate_ID_109",3,3,0,3,"protected","Pair_ID_112",3,550,2,3,550,703,1,3,3,0,NA,0,6,80,1203,1214,2.43,"37_23_2018-04-04_X","37_23_2018-04-04",23.615,23.545,NA,NA,"",NA,"failed_eggs",NA
"2017/2018",37,"23","04-04-18","Focal_ID_112",2,"Mate_ID_109",3,3,0,3,"protected","Pair_ID_112",3,550,2,3,550,703,1,3,3,0,NA,0,6,80,1203,1214,2.31,"37_23_2018-04-04_XX","37_23_2018-04-04",23.615,23.545,NA,NA,"",NA,"failed_eggs",NA
"2017/2018",37,"23","04-04-18","Focal_ID_112",2,"Mate_ID_109",3,3,0,3,"protected","Pair_ID_112",3,550,2,3,550,703,1,3,3,0,NA,0,6,80,1203,1214,2.39,"37_23_2018-04-04_XXX","37_23_2018-04-04",23.615,23.545,NA,NA,"",NA,"failed_eggs",NA
"2017/2018",2,"4","05-05-18","Focal_ID_113",2,"Mate_ID_110",2,NA,1,NA,"natural","Pair_ID_113",3,594,2,3,594,789,1,1,2,2,1,1,NA,21,987,1719,NA,"2_4_2018-05-05_X","2_4_2018-05-05",23.51,24.29666667,NA,NA,"",NA,"successful",NA
"2017/2018",2,"4","05-05-18","Focal_ID_113",2,"Mate_ID_110",2,NA,1,NA,"natural","Pair_ID_113",3,594,2,3,594,789,1,1,2,2,1,1,NA,21,987,1719,NA,"2_4_2018-05-05_XX","2_4_2018-05-05",23.51,24.29666667,NA,NA,"",NA,"successful",NA
"2018/2019",27,"46","13-04-19","Focal_ID_114",2,"Mate_ID_111",3,NA,0,2,"protected","Pair_ID_114",2,540,2,2,540,540,1,1,3,3,0,1,5,30,956,1032,NA,"27_46_2019-04-13_X","27_46_2019-04-13",24.54666667,23.63,NA,NA,"",NA,"failed_chicks",NA
"2018/2019",27,"46","13-04-19","Focal_ID_114",2,"Mate_ID_111",3,NA,0,2,"protected","Pair_ID_114",2,540,2,2,540,540,1,1,3,3,0,1,5,30,956,1032,NA,"27_46_2019-04-13_XX","27_46_2019-04-13",24.54666667,23.63,NA,NA,"",NA,"failed_chicks",NA
"2018/2019",27,"46","13-04-19","Focal_ID_114",2,"Mate_ID_111",3,NA,0,2,"protected","Pair_ID_114",2,540,2,2,540,540,1,1,3,3,0,1,5,30,956,1032,NA,"27_46_2019-04-13_XXX","27_46_2019-04-13",24.54666667,23.63,NA,NA,"",NA,"failed_chicks",NA
"2018/2019",37,"46","01-05-19","Focal_ID_115",2,"Mate_ID_112",4,NA,1,3,"natural","Pair_ID_115",2,561,2,3,561,838,1,1,4,2,1,1,NA,58,973,1574,NA,"37_46_2019-05-01_X","37_46_2019-05-01",23.985,23.135,29.94,55,"michelle schroeder",NA,"successful",2.2
